,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,text,contains_image,contains_table,extracted_text,class
366,366,366,366,"<<START_SECTION>>At the interim analysis (data cut-off 11 March 2019) the OS p-value was 0.0047, which met the boundary for declaring statistical significance of 0.0178 for a 4% overall 2-sided alpha, based on a Lan-DeMets alpha spending function with O'Brien Fleming type boundary with the actual number of events observed.  <<END_SECTION>>",0,0,"At the interim analysis (data cut-off 11 March 2019) the OS p-value was 0.0047, which met the boundary for declaring statistical significance of 0.0178 for a 4% overall 2-sided alpha, based on a Lan-DeMets alpha spending function with O'Brien Fleming type boundary with the actual number of events observed.  ",2.0
367,367,367,367,"<<START_SECTION>>PFS, ORR and DoR analyses at clinical cut-off 11 March 2019. e 	Confirmed Objective Response. <<END_SECTION>>",0,0,"PFS, ORR and DoR analyses at clinical cut-off 11 March 2019. e 	Confirmed Objective Response. ",2.0
368,368,368,368,<<START_SECTION>>f 	The analysis was performed using a logistic regression model adjusting for planned platinum therapy in Cycle 1 (carboplatin or cisplatin) with 95% CI calculated by profile likelihood. <<END_SECTION>>,0,0,f 	The analysis was performed using a logistic regression model adjusting for planned platinum therapy in Cycle 1 (carboplatin or cisplatin) with 95% CI calculated by profile likelihood. ,2.0
369,369,369,369,<<START_SECTION>> <<END_SECTION>>,0,0, ,2.0
370,370,370,370,<<START_SECTION>>	Figure 5 	Kaplan-Meier curve of OS  <<END_SECTION>>,0,0,	Figure 5 	Kaplan-Meier curve of OS  ,2.0
371,371,371,371,<<START_SECTION>><<END_SECTION>>,1,0,,2.0
372,372,372,372,<<START_SECTION>> 	 <<END_SECTION>>,0,0, 	 ,2.0
373,373,373,373,<<START_SECTION>>	Figure 6 	Kaplan-Meier curve of PFS <<END_SECTION>>,0,0,	Figure 6 	Kaplan-Meier curve of PFS ,2.0
374,374,374,374,<<START_SECTION>><<END_SECTION>>,1,0,,2.0
375,375,375,375,<<START_SECTION>><<END_SECTION>>,0,0,,2.0
376,376,376,376,<<START_SECTION>><<END_SECTION>> ,0,0,,2.0
377,377,377,377,,0,0,,
378,378,378,378, ,0,0, ,
379,379,379,379,<<START_SUBHEADING>>Subgroup analysis: <<END_SUBHEADING>> ,0,0,Subgroup analysis: ,1.0
380,380,380,380, ,0,0, ,
381,381,381,381,"<<START_SECTION>>The improvements in OS in favour of patients receiving IMFINZI + chemotherapy compared to those receiving chemotherapy alone, were consistently observed across the prespecified subgroups based on demographics, geographical region, carboplatin or cisplatin use and disease characteristics. <<END_SECTION>>",0,0,"The improvements in OS in favour of patients receiving IMFINZI + chemotherapy compared to those receiving chemotherapy alone, were consistently observed across the prespecified subgroups based on demographics, geographical region, carboplatin or cisplatin use and disease characteristics. ",2.0
382,382,382,382,<<START_SECTION>>Change from baseline in lung cancer symptoms over 12 months (mixed model for repeated measures): <<END_SECTION>>,0,0,Change from baseline in lung cancer symptoms over 12 months (mixed model for repeated measures): ,2.0
383,383,383,383,"<<START_SECTION>>IMFINZI + chemotherapy improved appetite loss by demonstrating a statistically significant difference in mean change from baseline versus chemotherapy alone during the overall time period from randomisation until 12 months (Estimated mean difference -4.5; 99% CI -9.04, -0.04; p=0.009). Both treatment arms demonstrated numerical symptom reduction in cough, chest pain, dyspnoea and fatigue over the same time period. <<END_SECTION>>",0,0,"IMFINZI + chemotherapy improved appetite loss by demonstrating a statistically significant difference in mean change from baseline versus chemotherapy alone during the overall time period from randomisation until 12 months (Estimated mean difference -4.5; 99% CI -9.04, -0.04; p=0.009). Both treatment arms demonstrated numerical symptom reduction in cough, chest pain, dyspnoea and fatigue over the same time period. ",2.0
384,384,384,384,<<START_SECTION>>Patient-reported outcome results should be interpreted in the context of the open-label study design. <<END_SECTION>>,0,0,Patient-reported outcome results should be interpreted in the context of the open-label study design. ,2.0
385,385,385,385,"<<START_SECTION>>In the exploratory subgroup analyses of OS based on the planned platinum chemotherapy received at cycle 1, the HR was 0.70 (95% CI 0.55, 0.89) in patients who received carboplatin, and the HR was 0.88 (95% CI 0.55, 1.41) in patients who received cisplatin.  <<END_SECTION>> ",0,0,"In the exploratory subgroup analyses of OS based on the planned platinum chemotherapy received at cycle 1, the HR was 0.70 (95% CI 0.55, 0.89) in patients who received carboplatin, and the HR was 0.88 (95% CI 0.55, 1.41) in patients who received cisplatin.  ",2.0
386,386,386,386,,0,0,,
387,387,387,387,<<START_SUBHEADING>>	5.2 	Pharmacokinetic properties<<END_SUBHEADING>> ,0,0,	5.2 	Pharmacokinetic properties,1.0
388,388,388,388, ,0,0, ,
389,389,389,389,<<START_SECTION>>The PK of durvalumab was assessed for both IMFINZI as a single agent and in combination with chemotherapy. There was no clinically meaningful difference between the PK of durvalumab as a single agent and in combination with chemotherapy.  <<END_SECTION>>,0,0,The PK of durvalumab was assessed for both IMFINZI as a single agent and in combination with chemotherapy. There was no clinically meaningful difference between the PK of durvalumab as a single agent and in combination with chemotherapy.  ,2.0
390,390,390,390,"<<START_SECTION>>The pharmacokinetics of IMFINZI was studied in 2903 patients with solid tumours with doses ranging from 0.1 to 20 mg/kg administered once every two, three or four weeks. <<END_SECTION>> ",0,0,"The pharmacokinetics of IMFINZI was studied in 2903 patients with solid tumours with doses ranging from 0.1 to 20 mg/kg administered once every two, three or four weeks. ",2.0
391,391,391,391,,0,0,,
392,392,392,392,<<START_SUBHEADING>>Distribution<<END_SUBHEADING>> ,0,0,Distribution,1.0
393,393,393,393, ,0,0, ,
394,394,394,394,"<<START_SECTION>>PK exposure increased more than dose-proportionally (non-linear PK) at doses <3 mg/kg and dose proportionally (linear PK) at doses ≥ 3 mg/kg. Steady state was achieved at approximately 16 weeks. Based on population PK analysis that included 1878 patients in the dose range of ≥ 10 mg/kg Q2W, the steady state volume of distribution (Vss) was 5.64 L. <<END_SECTION>> ",0,0,"PK exposure increased more than dose-proportionally (non-linear PK) at doses <3 mg/kg and dose proportionally (linear PK) at doses ≥ 3 mg/kg. Steady state was achieved at approximately 16 weeks. Based on population PK analysis that included 1878 patients in the dose range of ≥ 10 mg/kg Q2W, the steady state volume of distribution (Vss) was 5.64 L. ",2.0
395,395,395,395,,0,0,,
396,396,396,396,<<START_SUBHEADING>>Excretion<<END_SUBHEADING>> ,0,0,Excretion,1.0
397,397,397,397, ,0,0, ,
398,398,398,398,"<<START_SECTION>>Durvalumab clearance (CL) decreased over time resulting in a geometric mean steady state clearance (CLss) of 8.16 mL/h at Day 365; the decrease in CLss was not considered clinically relevant. The terminal half-life (t1/2), based on baseline CL, was approximately 18 days. <<END_SECTION>> ",0,0,"Durvalumab clearance (CL) decreased over time resulting in a geometric mean steady state clearance (CLss) of 8.16 mL/h at Day 365; the decrease in CLss was not considered clinically relevant. The terminal half-life (t1/2), based on baseline CL, was approximately 18 days. ",2.0
399,399,399,399,,0,0,,
400,400,400,400,<<START_SUBHEADING>>Special Populations<<END_SUBHEADING>> ,0,0,Special Populations,1.0
401,401,401,401, ,0,0, ,
402,402,402,402,"<<START_SECTION>>Age (19–96 years), body weight (34-149 kg), gender, positive anti-drug antibody (ADA) status, albumin levels, LDH levels, creatinine levels, soluble PD-L1, tumour type, race, mild renal impairment (creatinine clearance (CRCL) 60 to 89 mL/min), moderate renal impairment (creatinine clearance (CRCL) 30 to 59 mL/min), mild hepatic impairment (bilirubin ≤ ULN and AST > ULN or bilirubin >1.0 to 1.5 × ULN and any AST) and ECOG/WHO status had no clinically significant effect on the pharmacokinetics of durvalumab. <<END_SECTION>>",0,0,"Age (19–96 years), body weight (34-149 kg), gender, positive anti-drug antibody (ADA) status, albumin levels, LDH levels, creatinine levels, soluble PD-L1, tumour type, race, mild renal impairment (creatinine clearance (CRCL) 60 to 89 mL/min), moderate renal impairment (creatinine clearance (CRCL) 30 to 59 mL/min), mild hepatic impairment (bilirubin ≤ ULN and AST > ULN or bilirubin >1.0 to 1.5 × ULN and any AST) and ECOG/WHO status had no clinically significant effect on the pharmacokinetics of durvalumab. ",2.0
403,403,403,403,"<<START_SECTION>>The effect of severe renal impairment (CRCL 15 to 29 mL/min) or moderate (bilirubin >1.5 to 3 x ULN and any AST) or severe (bilirubin >3.0 x ULN and any AST) hepatic impairment on the pharmacokinetics of durvalumab is unknown; however, as IgG monoclonal antibodies are not primarily cleared via hepatic pathways, a change in hepatic function is not expected to influence durvalumab exposure. <<END_SECTION>> ",0,0,"The effect of severe renal impairment (CRCL 15 to 29 mL/min) or moderate (bilirubin >1.5 to 3 x ULN and any AST) or severe (bilirubin >3.0 x ULN and any AST) hepatic impairment on the pharmacokinetics of durvalumab is unknown; however, as IgG monoclonal antibodies are not primarily cleared via hepatic pathways, a change in hepatic function is not expected to influence durvalumab exposure. ",2.0
404,404,404,404,,0,0,,
405,405,405,405,<<START_SUBHEADING>>Immunogenicity<<END_SUBHEADING>> ,0,0,Immunogenicity,1.0
406,406,406,406, ,0,0, ,
407,407,407,407,"<<START_SECTION>>As with all therapeutic proteins, there is a potential for immunogenicity. Immunogenicity of <<END_SECTION>>",0,0,"As with all therapeutic proteins, there is a potential for immunogenicity. Immunogenicity of ",2.0
408,408,408,408,<<START_SECTION>>IMFINZI as monotherapy is based on pooled data in 2280 patients  who were treated with IMFINZI <<END_SECTION>>,0,0,IMFINZI as monotherapy is based on pooled data in 2280 patients  who were treated with IMFINZI ,2.0
409,409,409,409,"<<START_SECTION>>10 mg/kg every 2 weeks or 20mg/kg every 4 weeks as a single-agent and evaluable for the presence of anti-drug antibodies (ADAs).Sixty nine patients (3.0%) tested positive for treatment-emergent ADAs. Neutralising antibodies against durvalumab were detected in 0.5% (12/2280) patients. The presence of ADAs did not have a clinically relevant effect on pharmacokinetics, pharmacodynamics or safety. <<END_SECTION>>",0,0,"10 mg/kg every 2 weeks or 20mg/kg every 4 weeks as a single-agent and evaluable for the presence of anti-drug antibodies (ADAs).Sixty nine patients (3.0%) tested positive for treatment-emergent ADAs. Neutralising antibodies against durvalumab were detected in 0.5% (12/2280) patients. The presence of ADAs did not have a clinically relevant effect on pharmacokinetics, pharmacodynamics or safety. ",2.0
410,410,410,410,"<<START_SECTION>>In the CASPIAN study, of the 201 patients who were treated with IMFINZI 1500 mg every 3 weeks in combination with etoposide, and carboplatin or cisplatin and evaluable for the presence of ADAs, 0 (0%) patients tested positive for treatment-emergent ADAs.   <<END_SECTION>>",0,0,"In the CASPIAN study, of the 201 patients who were treated with IMFINZI 1500 mg every 3 weeks in combination with etoposide, and carboplatin or cisplatin and evaluable for the presence of ADAs, 0 (0%) patients tested positive for treatment-emergent ADAs.   ",2.0
411,411,411,411,"<<START_SECTION>>Immunogenicity assay results are highly dependent on several factors, including assay sensitivity and specificity, assay methodology, sample handling, timing of sample collection, concomitant medications and underlying disease. <<END_SECTION>>",0,0,"Immunogenicity assay results are highly dependent on several factors, including assay sensitivity and specificity, assay methodology, sample handling, timing of sample collection, concomitant medications and underlying disease. ",2.0
412,412,412,412,"<<START_SECTION>>For these reasons, comparison of incidence of antibodies to IMFINZI with the incidence of antibodies to other products may be misleading. <<END_SECTION>> ",0,0,"For these reasons, comparison of incidence of antibodies to IMFINZI with the incidence of antibodies to other products may be misleading. ",2.0
413,413,413,413,,0,0,,
414,414,414,414,<<START_SUBHEADING>>	5.3 	Preclinical safety data<<END_SUBHEADING>> ,0,0,	5.3 	Preclinical safety data,1.0
415,415,415,415, ,0,0, ,
416,416,416,416,<<START_SUBHEADING>>Genotoxicity<<END_SUBHEADING>> ,0,0,Genotoxicity,1.0
417,417,417,417, ,0,0, ,
418,418,418,418,"<<START_SECTION>>The genotoxic potential of durvalumab has not been evaluated. As a large protein molecule, durvalumab is not expected to interact directly with DNA or other chromosomal material. <<END_SECTION>> ",0,0,"The genotoxic potential of durvalumab has not been evaluated. As a large protein molecule, durvalumab is not expected to interact directly with DNA or other chromosomal material. ",2.0
419,419,419,419,,0,0,,
420,420,420,420,<<START_SUBHEADING>>Carcinogenicity<<END_SUBHEADING>> ,0,0,Carcinogenicity,1.0
421,421,421,421, ,0,0, ,
422,422,422,422,<<START_SECTION>>The carcinogenic potential of durvalumab has not been evaluated. <<END_SECTION>> ,0,0,The carcinogenic potential of durvalumab has not been evaluated. ,2.0
423,423,423,423,,0,0,,
424,424,424,424,<<START_HEADING>>6 	PHARMACEUTICAL PARTICULARS<<END_HEADING>> ,0,0,6 	PHARMACEUTICAL PARTICULARS,0.0
425,425,425,425, ,0,0, ,
426,426,426,426,<<START_SUBHEADING>>	6.1 	List of excipients <<END_SUBHEADING>> ,0,0,	6.1 	List of excipients ,1.0
427,427,427,427,,0,0,,
428,428,428,428,"<<START_SECTION>>IMFINZI concentrated solution for infusion contains the following excipients: histidine, histidine hydrochloride monohydrate, trehalose dihydrate, polysorbate 80 and water for injection. <<END_SECTION>> ",0,0,"IMFINZI concentrated solution for infusion contains the following excipients: histidine, histidine hydrochloride monohydrate, trehalose dihydrate, polysorbate 80 and water for injection. ",2.0
429,429,429,429,,0,0,,
430,430,430,430,<<START_SUBHEADING>>	6.2 	Incompatibilities <<END_SUBHEADING>> ,0,0,	6.2 	Incompatibilities ,1.0
431,431,431,431,,0,0,,
432,432,432,432,<<START_SECTION>>Incompatibilities were either not assessed or not identified as part of the registration of this medicine. <<END_SECTION>> ,0,0,Incompatibilities were either not assessed or not identified as part of the registration of this medicine. ,2.0
433,433,433,433,,0,0,,
434,434,434,434,<<START_SUBHEADING>>	6.3 	Shelf life <<END_SUBHEADING>> ,0,0,	6.3 	Shelf life ,1.0
435,435,435,435,,0,0,,
436,436,436,436,"<<START_SECTION>>In Australia, information on the shelf life can be found on the public summary of the Australian Register of Therapeutic Goods (ARTG). The expiry date can be found on the packaging. <<END_SECTION>> ",0,0,"In Australia, information on the shelf life can be found on the public summary of the Australian Register of Therapeutic Goods (ARTG). The expiry date can be found on the packaging. ",2.0
437,437,437,437,,0,0,,
438,438,438,438,<<START_SUBHEADING>>	6.4 	Special precautions for storage <<END_SUBHEADING>> ,0,0,	6.4 	Special precautions for storage ,1.0
439,439,439,439,,0,0,,
440,440,440,440,<<START_SECTION>>Store unopened vials under refrigeration at 2°C to 8°C in the original carton to protect from light. Do not freeze. Do not shake. <<END_SECTION>> ,0,0,Store unopened vials under refrigeration at 2°C to 8°C in the original carton to protect from light. Do not freeze. Do not shake. ,2.0
441,441,441,441,,0,0,,
442,442,442,442,<<START_SUBHEADING>>	6.5 	Nature and contents of container <<END_SUBHEADING>> ,0,0,	6.5 	Nature and contents of container ,1.0
443,443,443,443,,0,0,,
444,444,444,444,<<START_SECTION>>10 mL of concentrated solution for infusion in a 10 mL Type 1 glass vial with an elastomeric stopper and a white flip-off aluminium seal containing 500 mg durvalumab. Pack size of 1 vial.  <<END_SECTION>>,0,0,10 mL of concentrated solution for infusion in a 10 mL Type 1 glass vial with an elastomeric stopper and a white flip-off aluminium seal containing 500 mg durvalumab. Pack size of 1 vial.  ,2.0
445,445,445,445,<<START_SECTION>>2.4 mL of concentrated solution for infusion in a 10 mL Type 1 glass vial with an elastomeric stopper and a grey flip-off aluminium seal containing 120 mg durvalumab. Pack size of 1 vial. <<END_SECTION>> ,0,0,2.4 mL of concentrated solution for infusion in a 10 mL Type 1 glass vial with an elastomeric stopper and a grey flip-off aluminium seal containing 120 mg durvalumab. Pack size of 1 vial. ,2.0
446,446,446,446,,0,0,,
447,447,447,447,<<START_SUBHEADING>>	6.6 	Special precautions for disposal <<END_SUBHEADING>> ,0,0,	6.6 	Special precautions for disposal ,1.0
448,448,448,448,,0,0,,
449,449,449,449,"<<START_SECTION>>In Australia, any unused medicine or waste material should be disposed of by taking to your local pharmacy. <<END_SECTION>> ",0,0,"In Australia, any unused medicine or waste material should be disposed of by taking to your local pharmacy. ",2.0
450,450,450,450,,0,0,,
451,451,451,451,<<START_SUBHEADING>>	6.7 	Physicochemical properties <<END_SUBHEADING>> ,0,0,	6.7 	Physicochemical properties ,1.0
452,452,452,452,,0,0,,
453,453,453,453,<<START_SECTION>>Durvalumab is a human immunoglobulin (IgG1κ) monoclonal antibody. <<END_SECTION>>,0,0,Durvalumab is a human immunoglobulin (IgG1κ) monoclonal antibody. ,2.0
454,454,454,454,<<START_SECTION>>CAS number:  1428935-60-7 <<END_SECTION>> ,0,0,CAS number:  1428935-60-7 ,2.0
455,455,455,455,,0,0,,
456,456,456,456,<<START_HEADING>>7 	MEDICINE SCHEDULE (POISONS STANDARD) <<END_HEADING>> ,0,0,7 	MEDICINE SCHEDULE (POISONS STANDARD) ,0.0
457,457,457,457,,0,0,,
458,458,458,458,<<START_SECTION>>Prescription only medicine (Schedule 4). <<END_SECTION>> ,0,0,Prescription only medicine (Schedule 4). ,2.0
459,459,459,459,,0,0,,
460,460,460,460,<<START_HEADING>>8 	SPONSOR <<END_HEADING>>,0,0,8 	SPONSOR ,0.0
461,461,461,461,<<START_SECTION>>AstraZeneca Pty Ltd <<END_SECTION>>,0,0,AstraZeneca Pty Ltd ,2.0
462,462,462,462,<<START_SECTION>>ABN 54 009 682 311 <<END_SECTION>>,0,0,ABN 54 009 682 311 ,2.0
463,463,463,463,<<START_SECTION>>66 Talavera Road <<END_SECTION>>,0,0,66 Talavera Road ,2.0
464,464,464,464,<<START_SECTION>>MACQUARIE PARK NSW 2113 <<END_SECTION>>,0,0,MACQUARIE PARK NSW 2113 ,2.0
465,465,465,465,<<START_SECTION>>Telephone: 1800 805 342 <<END_SECTION>> ,0,0,Telephone: 1800 805 342 ,2.0
466,466,466,466,,0,0,,
467,467,467,467,<<START_HEADING>>9 	DATE OF FIRST APPROVAL <<END_HEADING>>,0,0,9 	DATE OF FIRST APPROVAL ,0.0
468,468,468,468,<<START_SECTION>>2 October 2018 <<END_SECTION>> ,0,0,2 October 2018 ,2.0
469,469,469,469,,0,0,,
470,470,470,470,<<START_HEADING>>10 	DATE OF REVISION <<END_HEADING>>,0,0,10 	DATE OF REVISION ,0.0
471,471,471,471,<<START_SECTION>>	 27 October 2021 	 <<END_SECTION>>,0,0,	 27 October 2021 	 ,2.0
472,472,472,472,<<START_SECTION>>Summary table of changes <<END_SECTION>>,0,0,Summary table of changes ,2.0
473,473,473,473,"<<START_SECTION>>Section changed Summary of new information 4.1 ES-SCLC indication added 4.2 New dosage added for ES-SCLC indication and editorial changes 4.4 Section updated 4.5 Section updated based on CASPIAN clinical study 4.8 Section updated based on the pooled safety dataset and CASPIAN clinical study 4.4 and 4.8 Inclusion of immune-mediated non-infective meningitis, non-infective encephalitis, and Guillain-Barré syndrome (GBS)  5.1 CASPIAN clinical study added 5.2 Section updated based on the pooled safety dataset and CASPIAN clinical study 4.2 Treatment modifications and management recommendations for adverse reactions in Table 2 has been updated. 4.4 and 4.8 Section 4.4 and 4.8 updated to include a warning that immune-mediated T1DM can present with DKA.  4.1, 4.2, 4.4, 4.8 and 5.1 Section updated as a consequence of the deletion of the Urothelial Carcinoma (UC) indication. 4.2 New ‘1500 mg every 4 weeks’ dosage for NSCLC has been added. 5.1 ‘1500 mg every 4 weeks’ dosage added as per CDS v14, dated 20 July 2020. <<END_SECTION>>",0,1,"Section changed Summary of new information 4.1 ES-SCLC indication added 4.2 New dosage added for ES-SCLC indication and editorial changes 4.4 Section updated 4.5 Section updated based on CASPIAN clinical study 4.8 Section updated based on the pooled safety dataset and CASPIAN clinical study 4.4 and 4.8 Inclusion of immune-mediated non-infective meningitis, non-infective encephalitis, and Guillain-Barré syndrome (GBS)  5.1 CASPIAN clinical study added 5.2 Section updated based on the pooled safety dataset and CASPIAN clinical study 4.2 Treatment modifications and management recommendations for adverse reactions in Table 2 has been updated. 4.4 and 4.8 Section 4.4 and 4.8 updated to include a warning that immune-mediated T1DM can present with DKA.  4.1, 4.2, 4.4, 4.8 and 5.1 Section updated as a consequence of the deletion of the Urothelial Carcinoma (UC) indication. 4.2 New ‘1500 mg every 4 weeks’ dosage for NSCLC has been added. 5.1 ‘1500 mg every 4 weeks’ dosage added as per CDS v14, dated 20 July 2020. ",2.0
474,474,474,474,<<START_SECTION>>© AstraZeneca 2021 <<END_SECTION>>,0,0,© AstraZeneca 2021 ,2.0
475,475,475,475,<<START_SECTION>> Doc ID-003924983 v14 <<END_SECTION>> ,0,0, Doc ID-003924983 v14 ,2.0
476,476,476,476,,0,0,,
